text	confidence_value	confidence_level
One advantage is that, when a steady state is reached, currents, voltages and hence power in a memristor NN vanish, whereas memristors keep in memory the processing result.	0.11275440454483032	High	Semantic Scholar
This is basically different from SCNNs for which currents, voltages and power do not vanish at a steady state, and batteries are needed to keep in memory the processing result.	0.48224490880966187	High	Semantic Scholar
Depending on the network configuration, these networks can model distinct aspects of decisions including evidence integration, evidence categorization, and decision memory.	0.12530989944934845	High	Semantic Scholar
We fit several models to test whether integration, categorization, or decision memory could account for this bias and found that only the memory configuration successfully accounts for it.	0.4370221793651581	High	Semantic Scholar
This memory model naturally accounts for optogenetic perturbations of FOF in the same task and correctly predicts a memory-duration-dependent deficit caused by silencing FOF in a different task.	0.1275564283132553	High	Semantic Scholar
We compared our approach to two existing ones for the same model and found that it is about twice as fast as the existing ones.	0.11637748032808304	High	Semantic Scholar
We show that, while both methods are very efficient in solving simple problems, the proposed method significantly outperforms the PGS method in more complicated contact scenarios.	0.12101377546787262	High	Semantic Scholar
Simulating one time step of an 18-DOF quadruped robot with multiple contacts took less than 20 $\mu $s with a single core of a CPU.	0.21576493978500366	High	Semantic Scholar
This is at least an order of magnitude faster than many other simulators which employ multiple relaxation methods to the major dynamic principles in order to boost their computational speed.	0.17491985857486725	High	Semantic Scholar
Although as robot involvement in manufacturing for the transportation industry has increased dramatically in recent years [1], over 60% of automotive assembly tasks are still accomplished manually by human workers.	0.23926380276679993	High	Semantic Scholar
Thanks to an effective strategy to search for correspondences, our method can operate on-line and cope with measurements gathered with an heterogeneous set of range and depth sensors.	0.2119458019733429	High	Semantic Scholar
Experiments performed on a large publicly available benchmarking dataset show that our approach performs better with respect to other state-of-the art methods.	0.28199368715286255	High	Semantic Scholar
In most of the tests considered, our algorithm has been able to obtain a translational and rotational relative error of respectively ∼1 cm and ∼1 degree.	0.3804819583892822	High	Semantic Scholar
The letter presents an MRI-compatible neurosurgical robotic system that is designed to operate the head-mounted meso-scale 6-degree-of-freedom (DoF) spring-based MINIR-II.	0.48825713992118835	High	Semantic Scholar
The transmission module consist of a switching mechanism for reducing the required number of motors by half, an innovative linkage mechanism to insert and retract the robot with minimal tendon displacement and friction loss, and a quick-connect mechanism for easy attachment of the disposable MINIR-II.	0.21539679169654846	High	Semantic Scholar
Preliminary mechanical properties characterization of the system and the capability of the underactuated system to replicate the critical functions of the 6-DoF robot are presented.	0.2737952768802643	High	Semantic Scholar
An extensive experimental evaluation with real and synthetic datasets illustrates the effectiveness of our techniques on several common graph tasks, including clustering coefficient, page rank, reliability, and shortest path distance.	0.12298726290464401	High	Semantic Scholar
Recent work in computer science has shown the power of deep learning driven by the backpropagation algorithm in networks of artificial neurons.	0.4438181221485138	High	Semantic Scholar
Our results also show that deep spiking networks learn much better if each neuron computes an intracellular teaching signal that reflects that cell ’ s nonlinearity.	0.14817959070205688	High	Semantic Scholar
With this mechanism, networks of spiking neurons show useful learning in synapses at least nine layers upstream from the output cells and perform well compared to other spiking networks in the literature on the MNIST digit recognition task.	0.1290164440870285	High	Semantic Scholar
Designing an actuator system for highly dynamic legged robots has been one of the grand challenges in robotics research.	0.31377846002578735	High	Semantic Scholar
In the realm of legged machines, this paradigm provides a unique combination of high torque density, high-bandwidth force control, and the ability to mitigate impacts through backdrivability.	0.29866957664489746	High	Semantic Scholar
We introduce a new metric named the “ impact mitigation factor ” (IMF) to quantify backdrivability at impact, which enables design comparison across a wide class of robots.	0.6723182797431946	High	Semantic Scholar
The MIT Cheetah leg is presented, and is shown to have an IMF that is comparable to other quadrupeds with series springs to handle impact.	0.14012359082698822	High	Semantic Scholar
This letter presents the design of a dynamic neck brace for the first time in the literature, which can both measure and potentially assist in the head motion of the human user.	0.753730058670044	High	Semantic Scholar
A pilot study was conducted to evaluate the wearability of the brace and the accuracy of measurements with the brace.	0.13704144954681396	High	Semantic Scholar
The results of this human study indicate that the brace is wearable by individuals who vary in size, the brace allows nearly $70\% $of the overall range of head rotations, and the sensors on the brace give accurate motion of the head with an error of under $5^ {\circ} $when compared to a motion capture system.	0.28320080041885376	High	Semantic Scholar
This brace will be a big improvement in the available technologies to measure head motion as these are currently done in the clinic using hand-held protractors in two orthogonal planes.	0.7514086961746216	High	Semantic Scholar
Toward this vision, we present the first mobile robot system designed for and capable of operating on the moving floors of automotive final assembly lines (AFALs).	0.26481008529663086	High	Semantic Scholar
AFALs represent a distinct challenge for mobile robots in the form of dynamic surfaces: the conveyor belts that transport cars throughout the factory during final assembly.	0.1934947520494461	High	Semantic Scholar
Current cybernetics theory is primarily based on technology and analysis methods formalized in the 1960s and has shown to be limited in its capability to capture the full breadth of human cognition and control.	0.6666059494018555	High	Semantic Scholar
Central in this roadmap will be a shift from the current linear time-invariant modeling approach that is only truly valid for human behavior under tightly controlled and stationary conditions, to methods that facilitate the analysis of adaptive, and possibly time-varying, human behavior in realistic control tasks.	0.20049402117729187	High	Semantic Scholar
Examples of key current developments in the field of cybernetics—human use of preview, predictable discrete maneuvering, skill acquisition and training, time-varying human modeling, and neuromuscular system modeling—that contribute to this shift are presented in this paper.	0.23026719689369202	High	Semantic Scholar
The new foundations for cybernetics that will emerge from these efforts will impact all domains that involve humans in manual and semiautomatic control.	0.15826845169067383	High	Semantic Scholar
This paper talks about the stability and synchronization problems of fractional-order quaternion-valued neural networks (FQVNNs) with linear threshold neurons.	0.23432932794094086	High	Semantic Scholar
Based on the method of M-matrix, the existence and uniqueness of the equilibrium point of the FQVNNs are obtained without detailed proof.	0.24842830002307892	High	Semantic Scholar
In the meanwhile, global Mittag-Leffler synchronization for the drive-response models of the addressed FQVNNs are investigated explicitly.	0.14692896604537964	High	Semantic Scholar
Here, we analyze multiple data sets of the responses of approximately 150 retinal ganglion cells and show that local probability peaks are absent under broad, nonrepeated stimulus ensembles, which are characteristic of natural behavior.	0.12249205261468887	High	Semantic Scholar
We found that these ridges comprise combinations of spiking and silence in the neural population such that all of the spiking neurons are members of the same neuronal community, a notion from network theory.	0.32072246074676514	High	Semantic Scholar
We argue that a neuronal community shares many of the properties of Donald Hebb's classic cell assembly and show that a simple, biologically plausible decoding algorithm can recognize the presence of a specific neuronal community.	0.4903191328048706	High	Semantic Scholar
In recent years, the development of algorithms to detect neuronal spiking activity from two-photon calcium imaging data has received much attention, yet few researchers have examined the metrics used to assess the similarity of detected spike trains with the ground truth.	0.2124689817428589	High	Semantic Scholar
We highlight the limitations of the two most commonly used metrics, the spike train correlation and success rate, and propose an alternative, which we refer to as CosMIC.	0.5023694634437561	High	Semantic Scholar
Rather than operating on the true and estimated spike trains directly, the proposed metric assesses the similarity of the pulse trains obtained from convolution of the spike trains with a smoothing pulse.	0.28721141815185547	High	Semantic Scholar
The pulse width, which is derived from the statistics of the imaging data, reflects the temporal tolerance of the metric.	0.495242178440094	High	Semantic Scholar
Viewed through the lens of set theory, CosMIC resembles a continuous Sørensen-Dice coefficient—an index commonly used to assess the similarity of discrete, presence/absence data.	0.3246721923351288	High	Semantic Scholar
Unlike the spike train correlation, which appears to reward overestimation, the proposed metric score is maximized when the correct number of spikes have been detected.	0.11640781164169312	High	Semantic Scholar
To test this new equipment under an operational environment, a usability evaluation was carried out in the Sculeni border control (border of Romania with Moldavia), being the operators Romanian Policemen and the data subjects' real volunteer travelers.	0.671979546546936	High	Semantic Scholar
The equipment was used for 2 days under different conditions in real scenarios, and the usability evaluation carried out follows the ISO 9241-11:1998 standard.	0.12281321734189987	High	Semantic Scholar
A total of 93 participants completed the new border checking and fulfilled a satisfaction survey at the end of the experiment.	0.4667186141014099	High	Semantic Scholar
This paper describes the evaluation and reports some preliminary results on the user-Automatic Border Control system interaction and the final conclusions obtained at the end of the project, resulting in a valuable guide for designing user interaction in security areas.	0.11236382275819778	High	Semantic Scholar
We propose a novel algorithm in which each robot localizes itself in a global coordinate frame by local dead reckoning, and opportunistically corrects its pose estimate whenever it receives a relative measurement update message from a server.	0.11286688596010208	High	Semantic Scholar
Then, a set of reachable workspaces is defined, which can be obtained analytically and the volumes of which are all much larger than the volume of the SW. By designing dynamic point-to-point trajectories directly in the <inline-formula> <tex-math notation="LaTeX"> $s-\ddot {s} $</tex-math> </inline-formula> plane, any points in the reachable workspaces can be reached in sequence via some intermediate points in the SW.	0.12564435601234436	High	Semantic Scholar
We present an efficient method to evaluate distances between dynamic obstacles and a number of points of interests (e.g., placed on the links of a robot) when using multiple depth cameras.	0.4899507462978363	High	Semantic Scholar
A depth-space oriented discretization of the Cartesian space is introduced that represents at best the workspace monitored by a depth camera, including occluded points.	0.14570415019989014	High	Semantic Scholar
The real-time performance of the proposed approach is shown by means of collision avoidance experiments where two Kinect sensors monitor a human-robot coexistence task.	0.49344146251678467	High	Semantic Scholar
Here, we focus on a prototypical task of tactile exploration over surface features such as edges or ridges, which is a principal exploratory procedure of humans to recognize object shape.	0.5242958068847656	High	Semantic Scholar
Our methods were adapted from an approach for biomimetic active touch that perceives stimulus location and identity while controlling location to aid perception.	0.18090340495109558	High	Semantic Scholar
Conceptually, the approach brings together active perception and haptic exploration as instantiations of a common active touch algorithm, and has potential to generalize to more complex tasks requiring the flexibility and robustness of human touch.	0.11039403080940247	High	Semantic Scholar
Their excavation productivity is significantly affected by the high-level operation strategy of where to position the dragline, what to dig at each position and where to dump the removed material.	0.5928435325622559	High	Semantic Scholar
Due to the flexibility in modelling data heterogeneity, heterogeneous information network (HIN) has been adopted to characterize complex and heterogeneous auxiliary data in recommender systems, called HIN based recommendation.	0.12622015178203583	High	Semantic Scholar
Moreover, we show the capability of the HERec model for the cold-start problem, and reveal that the transformed embedding information from HINs can improve the recommendation performance.	0.26967236399650574	High	Semantic Scholar
Control of a teleoperation system aims to provide satisfactory performance of the remote task and in some cases to provide the operator with sensory feedback.	0.14799147844314575	High	Semantic Scholar
This paper reviews the recent control methodologies used for teleoperation systems with model uncertainty, unknown time-varying delay, and Internet-based communication.	0.21857374906539917	High	Semantic Scholar
In this letter, we propose a novel low-complexity, small-area, and low-power programmable hippocampal neural network application-specific integrated circuit (ASIC) for a hippocampal prosthesis.	0.17544440925121307	High	Semantic Scholar
Compared with the design based on the traditional architecture, experimental results show that the core area of the chip is reduced by 84.94% and the core power is reduced by 24.30 %.	0.1450802981853485	High	Semantic Scholar
To achieve this, we combine a novel, event-based tracking approach based on image-to-model alignment with a recent event-based 3-D reconstruction algorithm in a parallel fashion.	0.36735624074935913	High	Semantic Scholar
Additionally, we show that the output of our pipeline can be used to reconstruct intensity images from the binary event stream, though our algorithm does not require such intensity information.	0.20994901657104492	High	Semantic Scholar
Robots should be capable, on one hand of recognizing previously experienced objects, and on the other, of using the experienced objects for learning novel objects, i.e.	0.18418769538402557	High	Semantic Scholar
In this work, we show the potential of ZSL for haptic recognition.	0.14387980103492737	High	Semantic Scholar
Visual Question Answering (VQA) is a challenging task that has received increasing attention from both the computer vision and the natural language processing communities.	0.5787950754165649	High	Semantic Scholar
Given an image and a question in natural language, it requires reasoning over visual elements of the image and general knowledge to infer the correct answer.	0.22801217436790466	High	Semantic Scholar
In particular, we examine the common approach of combining convolutional and recurrent neural networks to map images and questions to a common feature space.	0.14985506236553192	High	Semantic Scholar
We examine in depth the question/answer pairs from the Visual Genome project, and evaluate the relevance of the structured annotations of images with scene graphs for VQA.	0.4327085614204407	High	Semantic Scholar
Therefore, we made in-depth analysis for exploratory search processes, and found that there are a lot of search goal shift phenomena in exploratory search.	0.5326956510543823	High	Semantic Scholar
This paper proposes a novel framework for a better understanding of human cognitive locomotion and its interaction with the new tactile technologies that assist mobility and the acquisition of spatial knowledge in the absence of sight [case of visually impaired people (VIP), seniors, etc .].	0.1634339690208435	High	Semantic Scholar
Unlike the existing mobility models, the proposed framework encompasses four elements : 1) walking with obstacle avoidance , 2) orientation , 3) spatial awareness, and 4) actual physical displacement, and is based on the concept of the tactile gist, a refreshable (dynamic) egocentric tactile representation of the perceived scene.	0.2923995554447174	High	Semantic Scholar
The collected results show that the tactile gist might be considered as a scene representation and should be integrated into an assistive device for sightless people.	0.4330230951309204	High	Semantic Scholar
The proposed approach may impact the design of mobility aids for VIP as it reinforces their natural mobility skills and may lead to new mobility strategies of VIP in (un-) known environment.	0.4666510224342346	High	Semantic Scholar
To address this issue, we considered a new muscle synergy concept used to optimize the synergy between muscle units against external dynamic conditions, including novel conditions.	0.24792687594890594	High	Semantic Scholar
One of the policies is the group control policy (GCP), which is used to control muscle group units classified based on functional similarities in joint control.	0.11659780889749527	High	Semantic Scholar
The individual control policy (ICP) assists the GCP in precisely controlling motion by controlling individual muscle units.	0.15395291149616241	High	Semantic Scholar
To validate this hypothesis, we simulated the reinforcement of the synergistic actions of the two control policies during the reinforcement learning of feedback motion control.	0.6351404190063477	High	Semantic Scholar
Using this learning paradigm, the two control policies were synergistically combined to result in robust feedback control under novel transient and sustained disturbances that did not involve learning.	0.17908453941345215	High	Semantic Scholar
Initially, V4 responses are driven solely by bottom-up sensory input and are thus strongly influenced by the level of occlusion.	0.579652726650238	High	Semantic Scholar
After a delay, V4 responses combine both feedforward input and feedback signals from the PFC; the latter reflect predictions made by PFC about the visual stimulus underlying V4 activity.	0.14122162759304047	High	Semantic Scholar
Specifically, PFC responses are strongest for occluded stimuli and delayed responses in V4 are less sensitive to occlusion, supporting our hypothesis that the feedback signals from PFC underlie robust discrimination of occluded shapes.	0.4454852044582367	High	Semantic Scholar
Our goal is to organize the robots into a sorted and equally-spaced straight line between the robots with lowest and highest labels, while maintaining a connected communication network.	0.32614222168922424	High	Semantic Scholar
We break the symmetry between the minimum and maximum, in order to keep time, travel distance, and communication costs low, without using central control.	0.2286454290151596	High	Semantic Scholar
Our implementation uses messages of fixed size and robots of constant memory, and is a practical solution for large populations of low-cost robots.	0.17336438596248627	High	Semantic Scholar
In the first layer, activities are classified according to the dynamics of body pose and the movement of hands or arms.	0.22937333583831787	High	Semantic Scholar
In the second layer, the coarsely classified activities are further fine classified, according to the appearance of local image patches at hands in key frames.	0.524377167224884	High	Semantic Scholar
More specifically, the features are distances between each pair of key points and the orientations of lines that connect them; (ii) Human-object interaction is described by local features.	0.17053170502185822	High	Semantic Scholar
In the first case, to simulate an object in a particular state of action, we need to perform an entire process to read values of parameters.	0.49807220697402954	High	Semantic Scholar
For a dedicated simulation method based on intelligent computation, where evolutionary strategy is simulating the states of the dynamic model, an intelligent system based on devoted neural network is introduced to control co-working modules while motion is in time interval.	0.1625748872756958	High	Semantic Scholar
Presented experimental results show implemented solution in situation when a vehicle transports things over area with many obstacles, what provokes sudden changes in stability that may lead to destruction of load.	0.1875229924917221	High	Semantic Scholar
In addition, coupling strengths of the SCNNs are characterized by mutually independent random variables.	0.20489978790283203	High	Semantic Scholar
This paper proposes a novel control system combining adaptively feed-forward neural controller and PID controller to control the joint-angle position of the SCARA parallel robot using the pneumatic artificial muscle (PAM) actuator.	0.28361761569976807	High	Semantic Scholar
Secondly, combining the inverse neural NARX model that provides a feed-forward control value from the desired joint position and the conventional PID controller applied to improve the precision and reject the steady state error in the joint position control.	0.16815683245658875	High	Semantic Scholar
Based on this insight, a control strategy based on virtual constraints, which imposes coordination between joints rather than a temporal evolution, will be proposed for achieving asymptotic convergence toward a periodic motion.	0.14949393272399902	High	Semantic Scholar
It is shown that a condition on the position of the center of mass in the horizontal plane at the transition between steps induces synchronization between the motions in the sagittal and frontal planes.	0.5830104351043701	High	Semantic Scholar
The goal of this article is to disseminate the planning and control strategies for robotic nonprehensile manipulation results achieved so far with the Robotic Dynamic Manipulation (RoDyMan) project.	0.12586131691932678	High	Semantic Scholar
The goal of the project is to advance the state of the art of nonprehensile dynamic manipulation of rigid and deformable objects to enhance the possibility of employing robots in anthropic environments.	0.8082419037818909	High	Semantic Scholar
The new learning rule allowed the safe storage, under the presence of noise, of point and cyclic attractors, with useful implications for content-addressable memories.	0.1176643818616867	High	Semantic Scholar
This showed that the network may undergo transitions among multistable regimes, oscillatory behavior elicited by asymmetric synaptic connections, and various forms of spontaneous symmetry breaking.	0.6279798746109009	High	Semantic Scholar
For completeness, we also derived the network equations in the thermodynamic limit of infinite network size and we analytically studied their local bifurcations.	0.341573566198349	High	Semantic Scholar
Solving the path planning problem for bipedal locomotion quickly and robustly is one of the main challenges in making humanoid robots competitive against mobile platforms.	0.29642510414123535	High	Semantic Scholar
It is assumed that the switching information can be collected by a tracker with a certain probability and transmitted from the tracker to controller precisely.	0.16980427503585815	High	Semantic Scholar
This new control scheme makes full use of received information and overcomes the shortcomings of mode-dependent and mode-independent control schemes.	0.30657461285591125	High	Semantic Scholar
Moreover, the proposed control method includes both the mode-dependent and mode-independent control techniques as special cases.	0.1961239129304886	High	Semantic Scholar
Numerical simulations are finally given to demonstrate the effectiveness of the theoretical results.	0.21091029047966003	High	Semantic Scholar
Sufficient conditions are established under which the error dynamics of the state estimation is exponentially bounded in mean square.	0.1350511908531189	High	Semantic Scholar
The principles of neural encoding and computations are inherently collective and usually involve large populations of interacting neurons with highly correlated activities.	0.34476181864738464	High	Semantic Scholar
This review focuses on the modeling and inference approaches that have been recently developed to describe the correlated spiking activity of populations of neurons.	0.3888413906097412	High	Semantic Scholar
We cover a variety of models describing correlations between pairs of neurons, as well as between larger groups, synchronous or delayed in time, with or without the explicit influence of the stimulus, and including or not latent variables.	0.12159115076065063	High	Semantic Scholar
We discuss the advantages and drawbacks or each method, as well as the computational challenges related to their application to recordings of ever larger populations.	0.33199357986450195	High	Semantic Scholar
This paper proposes a novel game-theoretical autonomous decision-making framework to address a task allocation problem for a swarm of multiple agents.	0.11079704761505127	High	Semantic Scholar
The algorithm is simple and executable based on local interactions with neighbor agents under a strongly connected communication network and even in asynchronous environments.	0.2690802216529846	High	Semantic Scholar
We analytically present a mathematical formulation for computing the lower bound of suboptimality of the outcome, and additionally show that at least 50% of suboptimality can be guaranteed if social utilities are nondecreasing functions with respect to the number of coworking agents.	0.16240215301513672	High	Semantic Scholar
This paper is to investigate Mittag-Leffler stability of a class of fractional-order neural networks in the presence of generalized piecewise constant arguments.	0.24675829708576202	High	Semantic Scholar
We prove that the existence and uniqueness of the solution of the network holds when some conditions are satisfied.	0.39726921916007996	High	Semantic Scholar
The established results are based on the theories of fractional differential equation and differential equation with generalized piecewise constant arguments.	0.11649402976036072	High	Semantic Scholar
The communication-through-coherence (CTC) hypothesis states that a sending group of neurons will have a particularly strong effect on a receiving group if both groups oscillate in a phase-locked (“ coherent ”) manner (Fries , 2005 , 2015).	0.5716629028320312	High	Semantic Scholar
Here, we consider a situation with two visual stimuli, one in the focus of attention and the other distracting, resulting in two sites of excitation at an early cortical area that project to a common site in a next area.	0.250575989484787	High	Semantic Scholar
Taking a modeler ’ s perspective, we confirm the workings of a mechanism that was proposed by Bosman et al.	0.1751399040222168	High	Semantic Scholar
( 2012) in the context of providing experimental evidence for the CTC hypothesis: a slightly higher gamma frequency of the attended sending site compared to the distracting site may cause selective interareal synchronization with the receiving site if combined with a slow-rhythm gamma phase reset.	0.7618967890739441	High	Semantic Scholar
While designing such a system, it is important to consider the interactions since the driver modifies the transfer function from the control input to the output of interest during a shared steering task.	0.21448089182376862	High	Semantic Scholar
We validate the proposed approach by performing an experimental study with five participants in a guided lane, keeping task under different interaction behaviors of participants.	0.3786085247993469	High	Semantic Scholar
In this letter, a novel approach to the cooperative path following (CPF) control problem is proposed that aims to reduce the frequency of communication between the robotic vehicles while achieving cooperation.	0.5239689946174622	High	Semantic Scholar
The event-based cooperative controller transmits the necessary information at discrete event times, that are computed based on an event triggering condition designed such that the convergence and stability properties of the consensus controller is preserved.	0.49620503187179565	High	Semantic Scholar
The Input-to-State Stability framework is utilized to prove the stability and convergence of the CPF control with event-based control and communication scheme.	0.4346398711204529	High	Semantic Scholar
It is shown that the event-based approach results in significant reduction of information exchange between the vehicles when compared to the conventional periodic transmission.	0.19733740389347076	High	Semantic Scholar
Recent work has shown that a continuous-time representation of the event camera pose can deal with the high temporal resolution and asynchronous nature of this sensor in a principled way.	0.20293667912483215	High	Semantic Scholar
We evaluate our method on real data from several scenes and compare the results against ground truth from a motion-capture system.	0.805858850479126	High	Semantic Scholar
We show that our method provides improved accuracy over the result of a state-of-the-art visual odometry method for event cameras.	0.33825913071632385	High	Semantic Scholar
In this letter, we focus on situations where the model is distributedly stored and propose a novel distributed Newton method for training deep neural networks.	0.18231281638145447	High	Semantic Scholar
First, to reduce the communication cost, we propose a diagonalization method such that an approximate Newton direction can be obtained without communication between machines.	0.15155766904354095	High	Semantic Scholar
Third, to reduce the synchronization cost, we terminate the process of finding an approximate Newton direction even though some nodes have not finished their tasks.	0.14648635685443878	High	Semantic Scholar
These people use social media to request information and help in situations where time is a critical commodity.	0.41446730494499207	High	Semantic Scholar
Algorithms to ensure prompt responders for questions in social media have to understand and model the factors affecting their response time.	0.4796076714992523	High	Semantic Scholar
In this paper, we draw from sociological studies on information seeking and organizational behavior to identify users who can provide timely and relevant responses to questions posted on social media.	0.822155773639679	High	Semantic Scholar
We first draw from these theories to model the future availability and past response behavior of the candidate responders and integrate these criteria with user relevance.	0.1524553894996643	High	Semantic Scholar
We present questions posted on Twitter as a form of information seeking activity in social media and use them to evaluate our framework.	0.39359331130981445	High	Semantic Scholar
Our experiments demonstrate that the proposed framework is useful in identifying timely and relevant responders for questions in social media.	0.28935128450393677	High	Semantic Scholar
In the worst case, it produces solutions with $\text {13} \% $less utility but requiring orders of magnitude less time than the state of the art.	0.6877906322479248	High	Semantic Scholar
Hybrid dynamic obstacles present an even greater challenge as the obstacles can change dynamics without warning and potentially invalidate paths.	0.18042640388011932	High	Semantic Scholar
A small number of SR sets are computed a priori, then used to generate a potential field that represents the obstacle's stochastic motion for online path planning.	0.15032587945461273	High	Semantic Scholar
Here, we demonstrate our method with up to 900 hybrid dynamic obstacles and show that it outperforms the traditional Gaussian APF method by up to 60% in the holonomic case and up to 20% in the unicycle case.	0.5006477236747742	High	Semantic Scholar
In this article, we present a communication paradigm using a context-aware mixed-reality approach for instructing human workers when collaborating with robots.	0.17030754685401917	High	Semantic Scholar
The main objective is to utilize the physical work environment as a canvas to communicate task-related instructions and robot intentions in the form of visual cues.	0.50471431016922	High	Semantic Scholar
A vision-based object-tracking algorithm is used to precisely determine the pose and state of physical objects in and around the workspace.	0.27401673793792725	High	Semantic Scholar
Simultaneous tracking and projection onto objects enable the system to provide just-in-time instructions for carrying out a procedural task.	0.24046896398067474	High	Semantic Scholar
We propose a method for hand pose estimation based on a deep regressor trained on two different kinds of input.	0.11263951659202576	High	Semantic Scholar
Raw depth data is fused with an intermediate representation in the form of a segmentation of the hand into parts.	0.1243157833814621	High	Semantic Scholar
It also allows for the derivation of a local motion-energy model, which corresponds to the log likelihood of the probability density.	0.1335645169019699	High	Semantic Scholar
A Bayesian observer who combines a gaussian likelihood centered at the true speed and a spatial frequency dependent width with a “ slow-speed prior ” successfully accounts for the perceptual bias.	0.20676326751708984	High	Semantic Scholar
More precisely, the bias arises from a decrease in the observer's likelihood width estimated from the experiments as the spatial frequency increases.	0.29837262630462646	High	Semantic Scholar
The method merges the flexibility of principal component analysis (PCA) models and the greater sensitivity of the exponentiallyweighted moving average (EWMA) and cumulative sum (CUSUM) control charts to insidious changes.	0.25094056129455566	High	Semantic Scholar
We develop a hybrid system architecture that enables a team of mobile robots to complete a task in a complex environment by self-organizing into a multihop ad hoc network and solving the concurrent communication and mobility problem.	0.24503691494464874	High	Semantic Scholar
This letter presents a viable framework that integrates control, estimation of unknown payload, safety management, and obstacle avoidance for cooperative transportation in unknown environments using multiple aerial manipulators.	0.5509672164916992	High	Semantic Scholar
Unlike existing approaches for cooperative manipulation based on force decomposition or impedance-based control that often require heavy or expensive force/torque sensors, this letter suggests a method without such sensors, by exploiting the decentralized dynamics.	0.2491907924413681	High	Semantic Scholar
First, an online estimator is designed to estimate the mass and inertial properties of an unknown payload, and an adaptive controller based on the estimated parameter is developed.	0.14482559263706207	High	Semantic Scholar
Even though it would be desirable for most postprocessing purposes to obtain a point cloud without moving objects in it, it is often impractical or downright impossible to free a scene from all nonstatic clutter.	0.28958889842033386	High	Semantic Scholar
In this letter, we present a solution to this problem that we call the “ peopleremover. ” Given a registered set of 3-D point clouds, we build a regular voxel occupancy grid and then traverse it along the lines of sight between the sensor and the measured points to find the differences in volumetric occupancy between the scans.	0.11930777132511139	High	Semantic Scholar
Our approach works for scan slices from mobile mapping as well as for the more general scenario of terrestrial scan data.	0.1563810259103775	High	Semantic Scholar
While progress has been made toward providing long-term user control via decoder recalibration, relatively little work has been dedicated to making the decoding algorithm more resilient to signal nonstationarities.	0.2622038424015045	High	Semantic Scholar
This paper addresses a remaining gap between today's academic catching robots and their future in industrial applications: reliable task execution.	0.14946040511131287	High	Semantic Scholar
While the Hebbian paradigm, relating learning and memory to firing activity, has put synaptic efficacy variation at the center of cortical plasticity, we suggest that the external expression of plasticity by changes in the firing-rate dynamics represents a more general notion of plasticity.	0.14478322863578796	High	Semantic Scholar
Hypothesizing that time constants of plasticity and firing dynamics increase with age, and employing the filtering property of the neuron, we obtain the elementary code of global attractors associated with the firing-rate dynamics in each developmental stage.	0.21451953053474426	High	Semantic Scholar
Synchronous firing patterns under parameter uniformity, and asynchronous circuit firing are shown to be driven, respectively, by membrane and synapse silencing and reactivation, and maintained by the neuronal filtering property.	0.25599658489227295	High	Semantic Scholar
However, this robot did not allow the full control of the six degrees of freedom of its end-effector.	0.2780815064907074	High	Semantic Scholar
While synchronized oscillations may be associated with normal brain functions, anomalies in these oscillations may cause or relate the emergence of some neurological or neuropsychological pathologies.	0.2667718231678009	High	Semantic Scholar
This study was designed to investigate the effects of topological structure and synaptic conductivity noise on the spatial synchronization and temporal rhythmicity of the waves generated by cells in the network.	0.2198255956172943	High	Semantic Scholar
Because of holding the ability of clustering and randomizing with change of parameters, small-world (SW) network topology was chosen.	0.16864769160747528	High	Semantic Scholar
The oscillatory activity of network was tried out by manipulating an insulated SW, cortical network model whose morphology is very close to real world.	0.14696115255355835	High	Semantic Scholar
According to the obtained results, it was observed that at the optimal probabilistic rates of conductivity noise and rewiring of SW, powerful synchronized oscillatory small waves are generated in relation to the internal dynamics of cells, which are in line with the network ’ s input.	0.15272065997123718	High	Semantic Scholar
Although a number of solutions exist for the problems of coverage, search, and target localization—commonly addressed separately—whether there exists a unified strategy that addresses these objectives in a coherent manner without being application specific remains a largely open research question.	0.37511733174324036	High	Semantic Scholar
Moreover, the approach is distributable across multiple agents so that each agent can independently compute its own control while sharing statistics of its coverage across a communication network.	0.2351820021867752	High	Semantic Scholar
We demonstrate the method in both simulation and in experiment in the context of target localization, illustrating that the algorithm is independent of the number of targets being tracked and can be run in real time on computationally limited hardware platforms.	0.14016519486904144	High	Semantic Scholar
A fundamental problem in neuroscience is to characterize the dynamics of spiking from the neurons in a circuit that is involved in learning about a stimulus or a contingency.	0.5050210952758789	High	Semantic Scholar
A key limitation of current methods to analyze neural spiking data is the need to collapse neural activity over time or trials, which may cause the loss of information pertinent to understanding the function of a neuron or circuit.	0.17186744511127472	High	Semantic Scholar
We introduce a new method that can determine not only the trial-to-trial dynamics that accompany the learning of a contingency by a neuron, but also the latency of this learning with respect to the onset of a conditioned stimulus.	0.2670709192752838	High	Semantic Scholar
We apply these to data collected from neurons in the prefrontal cortex in an experiment designed to characterize the neural underpinnings of the associative learning of fear in mice.	0.13026179373264313	High	Semantic Scholar
Overall, the separable 2D RF model provides a detailed, interpretable characterization of the dynamics of neural spiking that accompany the learning of a contingency.	0.1573675572872162	High	Semantic Scholar
Although paramagnetic nanoparticles can be effectively gathered and transported using external magnetic fields, the disassembly process is yet to be fully investigated to avoid the formation of aggregations.	0.12640011310577393	High	Semantic Scholar
The final length distribution presents a strong relationship with the frequency of the dynamic field in deionized (DI) water and two kinds of biofluids.	0.2332865297794342	High	Semantic Scholar
