text	confidence_value	confidence_level
Additionally, the uncertainties of the robust prediction derived from the approach are quantified in terms of confidence intervals.	0.9972010850906372	High	Semantic Scholar
To demonstrate the applicability of the proposed approach, two synthetic numerical examples are presented.	0.9996963739395142	High	Semantic Scholar
Finally, the proposed approach is used to perform a reliability and sensitivity analyses on a process simulation model of a UK nuclear effluent treatment plant developed by National Nuclear Laboratory (NNL) and treated in this study as a black-box employing a set of training data as a test case.	0.9941833019256592	High	Semantic Scholar
This model has been extensively validated against plant and experimental data and used to support the UK effluent discharge strategy.	0.9983180165290833	High	Semantic Scholar
The proposed pooling is designed to balance the advantages and disadvantages of max-pooling and average-pooling by using the degree of sparsity of activations and a control function to obtain an optimized representative feature value ranging from average value to maximum value of a pooling region.	0.9921379685401917	High	Semantic Scholar
The optimized representative feature value is employed for probability weights assignment of activations in normal distribution.	0.9999464750289917	High	Semantic Scholar
This proposed pooling is evaluated on several standard datasets in deep learning framework to compare with various classic pooling methods.	0.9997330904006958	High	Semantic Scholar
Experimental results show that it has good performance on improving recognition accuracy.	0.9999858140945435	High	Semantic Scholar
There is a growing interest in analyzing the geometrical behavior of electroencephalogram (EEG) covariance matrix in the context of brain computer interface (BCI).	0.9943532943725586	High	Semantic Scholar
To assess the proposed method, dataset IIa from BCI competition IV, containing the EEG trials of 9 subjects performing four mental tasks, was utilized.	0.9999547600746155	High	Semantic Scholar
The performance of the proposed method is compared to the classical Riemannian method along with Common Spatial Pattern (CSP) on the dataset.	0.9999158978462219	High	Semantic Scholar
The results show that when considering just two imagery classes, the proposed method performs on par with CSP method, whereas in the multi class scenario, the proposed algorithm outperforms the CSP approach on seven out of nine subjects.	0.9996418356895447	High	Semantic Scholar
Incidentally, the proposed method obtains better accuracy for the majority of subjects compared to the classical Riemannian method.	0.9994344115257263	High	Semantic Scholar
Place recognition, or loop closure detection, is an essential component to address the problem of visual simultaneous localization and mapping (SLAM).	0.9988911151885986	High	Semantic Scholar
By formulating SRAL as a regularized optimization problem, we use structured sparsity-inducing norms to model interrelationships of feature modalities.	0.9999908208847046	High	Semantic Scholar
In addition, an optimization algorithm is developed to efficiently solve the formulated optimization problem, which holds a theoretical convergence guarantee.	0.9999979138374329	High	Semantic Scholar
Extensive empirical study was performed to evaluate the SRAL method using large-scale benchmark datasets, including St Lucia, CMU-VL, and Nordland datasets.	0.9999992251396179	High	Semantic Scholar
An analytical model of phase lag is proposed, which shows good agreement with the experimental results.	0.9987930655479431	High	Semantic Scholar
In the field of pattern recognition, data analysis, and machine learning, data points are usually modeled as high-dimensional vectors.	0.9999966025352478	High	Semantic Scholar
Given the unique properties of nonlinear dimensionality reduction techniques, nonlinear learning methods are widely adopted to reduce the dimension of data.	0.9999324083328247	High	Semantic Scholar
Therefore, in this paper, we investigate the manifold learning methods which belong to the family of nonlinear dimensionality reduction methods.	0.997382640838623	High	Semantic Scholar
Compared with the existing approaches, the model has weaker theoretical assumptions over the input data.	0.9995400905609131	High	Semantic Scholar
Moreover, to further reduce the computation cost, an optimized version of CCM is developed.	0.9986655712127686	High	Semantic Scholar
The robust control synthesis of continuous-time nonlinear systems with uncertain term is investigated via event-triggering mechanism and adaptive critic learning technique.	0.9999898672103882	High	Semantic Scholar
We mainly focus on combining the event-triggering mechanism with adaptive critic designs, so as to solve the nonlinear robust control problem.	0.9983446598052979	High	Semantic Scholar
Through theoretical analysis, the nonlinear robust stabilization can be achieved by obtaining an event-triggered optimal control law of the nominal system with a newly defined cost function and a certain triggering condition.	0.9923126101493835	High	Semantic Scholar
The present method extends the application domain of both event-triggered control and adaptive critic control to nonlinear systems possessing dynamical uncertainties.	0.9992331862449646	High	Semantic Scholar
This parallel architecture is implemented in modern Field-Programmable Gate Arrays (FPGAs) devices to provide high performance execution and flexibility to support large-scale SNN models.	0.9996721148490906	High	Semantic Scholar
This has been achieved by using a special-purpose Processing Elements (PEs) for computing SNNs, and analyzing and customizing the instruction set according to the processing needs to achieve maximum performance with minimum resources.	0.9989008903503418	High	Semantic Scholar
The parallel architecture is interfaced with customized Graphical User Interfaces (GUIs) to configure the SNN's connectivity, to compile the neuron-synapse model and to monitor SNN's activity.	0.9996318817138672	High	Semantic Scholar
Our contribution intends to provide a tool that allows to prototype SNNs faster than on CPU/GPU architectures but significantly cheaper than fabricating a customized neuromorphic chip.	0.9924840927124023	High	Semantic Scholar
), based on objective and unbiased performance measures for the human and the robot.	0.9985780119895935	High	Semantic Scholar
Furthermore, we design a decision pattern correction algorithm based on nonlinear model predictive control to help a human operator gradually adapt to a modified allocation pattern for improved overall performance.	0.9998959302902222	High	Semantic Scholar
In this paper, a novel imbalance learning method for binary classes is proposed, named as Post-Boosting of classification boundary for Imbalanced data (PBI), which can significantly improve the performance of any trained neural networks (NN) classification boundary.	0.9998670220375061	High	Semantic Scholar
The procedure of PBI simply consists of two steps: an (imbalanced) NN learning method is first applied to produce a classification boundary, which is then adjusted by PBI under the geometric mean (G-mean).	0.9976122379302979	High	Semantic Scholar
Experiments have been conducted for PBI and several imbalance learning methods over benchmark datasets of different sizes, different imbalance ratios, and different dimensionalities.	0.9999973177909851	High	Semantic Scholar
By analyzing the experimental results, PBI is shown to outperform other imbalance learning methods on almost all datasets.	0.9998952150344849	High	Semantic Scholar
Deploying robots in collaboration with humans is seen as an enabler of major changes in construction productivity for various tasks, such as interior finishing.	0.9918625950813293	High	Semantic Scholar
The magnetic wrench applied on the tip of the endoscope is optimized in real time with data from pose detection to compute motions of the actuating magnet.	0.9965065717697144	High	Semantic Scholar
The pose is derived by a virtual graph, which is an isomorphic mapping of the graph of the network connected systems.	0.9981295466423035	High	Semantic Scholar
If the system is holonomic, traditional consensus on the virtual graph can stabilize the real system to the desired formation.	0.9985766410827637	High	Semantic Scholar
Theoretical analysis, several simulations, and experiments have been conducted to verify the effectiveness of the proposed approach.	0.9999451041221619	High	Semantic Scholar
© 2017 Elsevier B.V. All rights reserved.	0.9998934268951416	High	Semantic Scholar
An alternative simulation approach, such as Artificial Neural Networks (ANNs) that model the real-world phenomena based on empirical data are relatively simple to construct and requires little specialised knowledge.	0.9952353835105896	High	Semantic Scholar
Given a social network <inline-formula> <tex-math notation="LaTeX"> $\mathcal {G} $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq1-2633472.gif"/> </alternatives> </inline-formula> and a positive integer <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq2-2633472.gif"/> </alternatives> </inline-formula>, the influence maximization problem aims to identify a set of <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq3-2633472.gif"/> </alternatives> </inline-formula> nodes in <inline-formula> <tex-math notation="LaTeX"> $\mathcal {G} $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq4-2633472.gif"/> </alternatives> </inline-formula> that can maximize the influence spread under a certain propagation model.	0.997830331325531	High	Semantic Scholar
In this situation, the <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq5-2633472.gif"/> </alternatives> </inline-formula> nodes selected are different when the promoted location varies.	0.9998267292976379	High	Semantic Scholar
MIA-DA is a heuristic method which adopts the maximum influence arborescence (MIA) model to approximate the influence calculation.	0.9954060316085815	High	Semantic Scholar
In addition, different pruning strategies as well as a priority-based algorithm are proposed to significantly reduce the searching space.	0.9950903058052063	High	Semantic Scholar
Through carefully analyzing the sample size needed for indexing, RIS-DA is able to return a <inline-formula> <tex-math notation="LaTeX"> $1 - 1/e -\epsilon $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq6-2633472.gif"/> </alternatives> </inline-formula> approximate solution with at least <inline-formula> <tex-math notation="LaTeX"> $1 - \delta $</tex-math> <alternatives> <inline-graphic xlink: href="wang-ieq7-2633472.gif"/> </alternatives> </inline-formula> probability for any given query.	0.9987123012542725	High	Semantic Scholar
Finally, we demonstrate the efficiency and effectiveness of proposed methods over real geo-social networks.	0.9991589188575745	High	Semantic Scholar
In this paper, a subjective evaluation of driving in a VE at different quality settings is presented.	0.999584972858429	High	Semantic Scholar
Low quality corresponds to the illumination in many current traditional simulators, medium to a higher quality using accurate shadows and reflections, and high to the quality experienced in modern movies and simulations that require hours of computation.	0.9979267716407776	High	Semantic Scholar
Results demonstrate that graphics quality affects the perceived fidelity of the visuals and the overall experience.	0.999567985534668	High	Semantic Scholar
When judging the overall experience, participants could tell the difference between the lower quality graphics and the rest but did not significantly discriminate between the medium and higher graphical settings.	0.9942457675933838	High	Semantic Scholar
This is tested on fictive data and shown to work very well.	0.995307981967926	High	Semantic Scholar
In this letter, we specifically address data-efficiency for the exchange of visual information in a collaborative visual SLAM setup.	0.997097373008728	High	Semantic Scholar
We show a reduction in terms of data-rate by 70.8% using the feature compression and a reduction in absolute trajectory error by 53.7% using the collaborative mapping strategy with three agents on the well-known KITTI dataset.	0.9967250823974609	High	Semantic Scholar
Striatal oscillations in the low-gamma frequency range have been consistently recorded in a number of experimental studies.	0.9999462366104126	High	Semantic Scholar
Simulations showed that the population of medium spiny projection neurons, and not the GABAergic fast-spiking interneurons, determines the frequency range of the oscillations.	0.9981079697608948	High	Semantic Scholar
Quantitative characterization of these extension deficits in a manner that is easily translated into engineering design criteria would greatly benefit device design and evaluation.	0.9993364214897156	High	Semantic Scholar
The average torque required to fully extend a subject's index finger MCP joint ranged from <inline-formula> <tex-math notation="LaTeX"> $0.22-0.75\, \text {N} \cdot \text {m} $</tex-math> </inline-formula> and the thumb's MCP from <inline-formula> <tex-math notation="LaTeX"> $0.29-1.35\, \text {N} \cdot \text {m} $</tex-math> </inline-formula>.	0.9997735023498535	High	Semantic Scholar
This article presents a review of computational methods for connectivity inference from neural activity data derived from multi-electrode recordings or fluorescence imaging.	0.9990942478179932	High	Semantic Scholar
We first identify biophysical and technical challenges in connectivity inference along the data processing pipeline.	0.9992659091949463	High	Semantic Scholar
We then review connectivity inference methods based on two major mathematical foundations, namely, descriptive model-free approaches and generative model-based approaches.	0.9999748468399048	High	Semantic Scholar
Using this formulation, we recover the rotation and translation changes separately without resorting to an essential matrix.	0.9948335289955139	High	Semantic Scholar
We compare the estimation accuracy and execution time of the proposed method with several state-of-the-art algorithms using both synthetic and actual image sequences.	0.9993419051170349	High	Semantic Scholar
Pyramidal neurons produce different spiking patterns to process information, communicate with each other and transform information.	0.9924175143241882	High	Semantic Scholar
Models with fractional (non-integer) order differentiation that generalize power law dynamics can be used to describe complex temporal voltage dynamics.	0.995694100856781	High	Semantic Scholar
The voltage-memory trace that represents the long-term memory has a feedback regulatory mechanism and affects spiking activity.	0.9931259751319885	High	Semantic Scholar
The results suggest that fractional-order models might be appropriate for understanding multiple time scale neuronal dynamics.	0.9959401488304138	High	Semantic Scholar
In this work, we propose to tackle this task knowing only 3D models of the robot and object in the particular case where the scene is viewed from uncalibrated cameras—a situation which would be typical in an uncontrolled environment, e.g., on a construction site.	0.99241703748703	High	Semantic Scholar
Our approach relies on a classification Convolutional Neural Network trained using hundreds of thousands of synthetically rendered scenes with randomized parameters.	0.9999875426292419	High	Semantic Scholar
Our technique is directly applicable to a simple hardware setting with the conventional parallel-jaw gripper installed on an industrial robot arm.	0.9952349662780762	High	Semantic Scholar
A set of experiments performed with our software demonstrates the effectiveness of our technique with a high success rate.	0.9913325309753418	High	Semantic Scholar
Therefore, understanding the temporal nature of neural dynamics is essential to understanding brain function and behavior.	0.9943820834159851	High	Semantic Scholar
In vivo studies have demonstrated that sequential transient activation of neurons can encode time.	0.9999074935913086	High	Semantic Scholar
We address these issues using a recurrent neural network (RNN) model with distinct populations of excitatory and inhibitory units.	0.999279797077179	High	Semantic Scholar
Consistent with experimental data, a single RNN could autonomously produce multiple functionally feedforward trajectories, thus potentially encoding multiple timed motor patterns lasting up to several seconds.	0.999261736869812	High	Semantic Scholar
This work proposes class-specific extreme learning machine (CS-ELM), a variant of ELM for handling binary class imbalance problem more effectively.	0.9987795948982239	High	Semantic Scholar
This work differs from weighted ELM as it does not require assigning weights to the training instances.	0.9978095889091492	High	Semantic Scholar
The proposed work also has lower computational complexity compared to weighted ELM.	0.9989215135574341	High	Semantic Scholar
This work uses class-specific regularization parameters.	0.9999911189079285	High	Semantic Scholar
CCR-ELM also uses class-specific regularization parameters.	0.9999952912330627	High	Semantic Scholar
This work uses class-specific regularization parameters which are computed using class distribution.	0.9999819397926331	High	Semantic Scholar
This work also differ from CCR-ELM in the computation of the output weight, β.	0.9997056722640991	High	Semantic Scholar
The proposed work is evaluated using benchmark real world imbalanced datasets downloaded from the KEEL dataset repository.	0.9998649954795837	High	Semantic Scholar
The results show that the proposed work has better performance than weighted ELM, CCR-ELM, EFSVM, FSVM, SVM for class imbalance learning.	0.9949360489845276	High	Semantic Scholar
Various handling functions can thus be achieved by the assembly of several blocks.	0.9930516481399536	High	Semantic Scholar
The optimization relies on the physical model of the modular system describing the motion of the object pushed by directed air jets.	0.9998595714569092	High	Semantic Scholar
This article discusses an open-hardware robotics kit approach for designing spatial haptic interfaces.	0.9996947050094604	High	Semantic Scholar
Collaborative virtual environments (VEs) require interaction models for resolving conflicts and promoting multiuser collaboration.	0.9995534420013428	High	Semantic Scholar
The framework of the examination was based on several metrics, which we proposed for the components of the ISO/IEC 25010:2011 standard.	0.9910181164741516	High	Semantic Scholar
This framework resolved issues with existing metrics that measure user satisfaction by analyzing individual experience, thus omitting EII desired by multiple users.	0.9979299306869507	High	Semantic Scholar
The results of the experiment indicated that the DP model fulfilled the metrics of the framework significantly better than the FCFS model.	0.9923571944236755	High	Semantic Scholar
However, a key challenge is reliable and accurate weed detection to minimize damage to surrounding plants.	0.9998164176940918	High	Semantic Scholar
In this letter, we present an approach for dense semantic weed classification with multispectral images collected by a micro aerial vehicle (MAV).	0.9909389019012451	High	Semantic Scholar
To obtain training datasets, we established an experimental field with varying herbicide levels resulting in field plots containing only either crop or weed, enabling us to use the normalized difference vegetation index as a distinguishable feature for automatic ground truth generation.	0.991959273815155	High	Semantic Scholar
We train six models with different numbers of input channels and condition (fine tune) it to achieve $\sim $0.8 F1-score and 0.78 area under the curve classification metrics.	0.99842369556427	High	Semantic Scholar
For the model deployment, an embedded Graphics Processing Unit (GPU) system (Jetson TX2) is tested for MAV integration.	0.9999930262565613	High	Semantic Scholar
The integration of operations research techniques in constraint programming has been extremely successful, as wittnessed by the long series of CPAIOR conferences.	0.9991193413734436	High	Semantic Scholar
Constraint programming global constraints are in fact, a very powerful modeling tool, but also enable the embedding of sophisticated algorithms inherited by other disciplines.	0.9938184022903442	High	Semantic Scholar
In order to solve the distribution problem, we develop centralized as well as decentralized methods to efficiently control the heterogeneous swarm of robots.	0.9967922568321228	High	Semantic Scholar
Our methods assume knowledge of the underlying task topology and are based on a continuous model of the system that defines transition rates to and from tasks, for each robot species.	0.9941115975379944	High	Semantic Scholar
Building on this result, we propose a real-time optimization method that enables an online adaptation of transition rates as a function of the state of the current robot distribution.	0.9987233877182007	High	Semantic Scholar
Importantly, our framework also includes a diversity metric that enables an evaluation of the impact of swarm heterogeneity on performance.	0.999128520488739	High	Semantic Scholar
Quantitative results show the relation between diversity and performance.	0.999968945980072	High	Semantic Scholar
In this letter, we present two computational approaches for synthesizing decentralized density-feedback laws that asymptotically stabilize a strictly positive target equilibrium distribution of a swarm of agents among a set of states.	0.998972475528717	High	Semantic Scholar
First, we use classical linear matrix inequality (LMI) -based tools to synthesize linear feedback laws that (locally) exponentially stabilize the desired equilibrium distribution of the corresponding mean-field model.	0.9998946189880371	High	Semantic Scholar
Next, we present a sum-of-squares (SOS) -based approach to constructing polynomial feedback laws that globally stabilize an equilibrium distribution and also satisfy the positivity constraints.	0.9998202323913574	High	Semantic Scholar
Smooth robot dynamics can be simulated efficiently and accurately, and therefore, readily used in model-based control schemes.	0.9969973564147949	High	Semantic Scholar
The detection of anomalous executions is valuable for reducing potential hazards in assistive manipulation.	0.9992629289627075	High	Semantic Scholar
However, the fusion of high-dimensional and heterogeneous modalities is a challenging problem for model-based anomaly detection.	0.997945249080658	High	Semantic Scholar
For evaluations with 1555 robot-assisted feeding executions, including 12 representative types of anomalies, our detector had a higher area under the receiver operating characteristic curve of 0.8710 than 5 other baseline detectors from the literature.	0.9936210513114929	High	Semantic Scholar
This paper presents a new theoretical design of nonlinear optimal control on achieving chaotic synchronization for coupled stochastic neural networks.	0.9986014366149902	High	Semantic Scholar
Furthermore, the paper provides four numerical examples to demonstrate the effectiveness of the proposed approach.	0.9999731779098511	High	Semantic Scholar
It would be highly advantageous to tap into data containing people's motor patterns from motion sensing devices to analyze subtle changes in cognitive abilities, thereby providing personalized interventions before the actual onset of such conditions.	0.990546464920044	High	Semantic Scholar
We initiate a mathematical analysis of hidden effects induced by binning spike trains of neurons.	0.9999834895133972	High	Semantic Scholar
We finally comment on the possible consequences of binning in the detection of spurious phase transitions or in the detection of incorrect evidence of criticality.	0.9903662204742432	High	Semantic Scholar
Based on ADE20K, we construct benchmarks for scene parsing and instance segmentation.	0.9996755123138428	High	Semantic Scholar
Computational models of the human–robot system coupled with predictive movement simulations can help to simplify this design process.	0.9990425705909729	High	Semantic Scholar
We provide a computational framework for identifying the spring parameters of the exoskeleton using an optimal control approach and forward-dynamics simulations.	0.9936848282814026	High	Semantic Scholar
This is applied to generate dynamically consistent bending and lifting movements in the sagittal plane.	0.9935628771781921	High	Semantic Scholar
Besides traditional similarity-based ER approaches, by carefully exploring several data quality rules, e.g., matching dependency and data currency, much information can be obtained to facilitate to cope with this problem.	0.9998378157615662	High	Semantic Scholar
Experimental results on both real and synthetic data show that our entity resolution method can achieve both high accuracy and efficiency on datasets with hidden temporal information.	0.9989317655563354	High	Semantic Scholar
This article describes an approach to building a cost-effective and research-grade visual-inertial (VI) odometry-aided vertical takeoff and landing (VTOL) platform.	0.9998665452003479	High	Semantic Scholar
We utilize an off-the-shelf VI sensor, an onboard computer, and a quadrotor platform, all of which are factory calibrated and mass produced, thereby sharing similar hardware and sensor specifications [e.g., mass, dimensions, intrinsic and extrinsic of camera-inertial measurement unit (IMU) systems, and signal-to-noise ratio].	0.9996498823165894	High	Semantic Scholar
We then perform system calibration and identification, enabling the use of our VI odometry, multisensor fusion (MSF), and model predictive control (MPC) frameworks with off-the-shelf products.	0.9997954368591309	High	Semantic Scholar
This approach partially circumvents the tedious parameter-tuning procedures required to build a full system.	0.999560534954071	High	Semantic Scholar
The complete system is extensively evaluated both indoors using a motioncapture system and outdoors using a laser tracker while performing hover and step responses and trajectory-following tasks in the presence of external wind disturbances.	0.9964366555213928	High	Semantic Scholar
We achieve root-mean-square (rms) pose errors of 0.036 m with respect to reference hover trajectories.	0.993060827255249	High	Semantic Scholar
We also conduct relatively long distance (.180 m) experiments on a farm site, demonstrating a 0.82% drift error of the total flight distance.	0.9947925209999084	High	Semantic Scholar
Layered neural networks have greatly improved the performance of various applications including image processing, speech recognition, natural language processing, and bioinformatics.	0.9957635402679443	High	Semantic Scholar
In this paper, we propose a new method for extracting a global and simplified structure from a layered neural network.	0.9974362850189209	High	Semantic Scholar
( 2) Training assessment: the appropriateness of a trained result with a given hyperparameter or randomly chosen initial parameters can be evaluated by using a modularity index.	0.9981469511985779	High	Semantic Scholar
Needle deflection during certain minimally invasive percutaneous procedures, such as prostate biopsy or brachytherapy, is undesired and can be reduced through the use of feedback control.	0.9972802996635437	High	Semantic Scholar
The velocity-limited controller is evaluated in three different ex vivo tissue samples in a total of 30 needle insertion trials using real-time needle deflection measurements from ultrasound images.	0.9934363961219788	High	Semantic Scholar
This letter presents a new approach for task-driven design optimization of fingertip cutaneous haptic devices.	0.9963527321815491	High	Semantic Scholar
Given one (or more) target tactile interactions to render and a cutaneous device to optimize, we evaluate the minimum number and best configuration of the device's actuators to minimize the estimated haptic rendering error.	0.9960475564002991	High	Semantic Scholar
First, we calculate the motion needed for the original cutaneous device to render the considered target interaction.	0.9942307472229004	High	Semantic Scholar
Then, we run a principal component analysis to search for possible couplings between the original motor inputs, looking also for the best way to reconfigure them.	0.9914335608482361	High	Semantic Scholar
We validated it using a BioTac tactile sensor and custom plate-based 3-DoF and 6-DoF fingertip cutaneous devices, considering six representative target tactile interactions.	0.9964596629142761	High	Semantic Scholar
Our method has several advantages over existing methods, which are as follows.	0.9983789920806885	High	Semantic Scholar
3) It only requires environmental sensor information that is spatially and temporally local to generate motion commands iteratively.	0.9989836812019348	High	Semantic Scholar
Clustering of data with high dimension and variable densities poses a remarkable challenge to the traditional density-based clustering methods.	0.999448299407959	High	Semantic Scholar
Recently, entropy, a numerical measure of the uncertainty of information, can be used to measure the border degree of samples in data space and also select significant features in feature set.	0.9940325021743774	High	Semantic Scholar
It was used in our new framework based on the sparsity-density entropy (SDE) to cluster the data with high dimension and variable densities.	0.9917698502540588	High	Semantic Scholar
First, SDE conducts high-quality sampling for multidimensional data and selects the representative features using sparsity score entropy (SSE).	0.9999700784683228	High	Semantic Scholar
Second, the clustering results and noises are obtained adopting a new density-variable clustering method called density entropy (DE).	0.9998752474784851	High	Semantic Scholar
DE automatically determines the border set based on the global minimum of border degrees and then adaptively performs cluster analysis for each local cluster based on the local minimum of border degrees.	0.9966195821762085	High	Semantic Scholar
The effectiveness and efficiency of the proposed SDE framework are validated on synthetic and real data sets in comparison with several clustering algorithms.	0.9979143738746643	High	Semantic Scholar
The results showed that the proposed SDE framework concurrently detected the noises and processed the data with high dimension and various densities.	0.9988110661506653	High	Semantic Scholar
We prove that the new method asymptotically outperforms the standard method (which first computes the ACNF and then extracts an expansion tree).	0.9999692440032959	High	Semantic Scholar
An online optimization technique is implemented to adjust the robot trajectories facilitating the human to achieve more ergonomic body poses throughout the HRC task.	0.999916672706604	High	Semantic Scholar
The experimental evaluation of the proposed technique is achieved in a human–robot load sharing task as a representative example of coassembly or transportation scenarios in industrial settings.	0.9979633092880249	High	Semantic Scholar
It has multiple constraints and nonconvex objectives.	0.9969618916511536	High	Semantic Scholar
To solve it, the collective neurodynamic optimization (CNO) method, which combines heuristic approach and projection neural network (PNN), is attempted to optimize scheduling of an electrical microgrid with ten thermal generators and minimize the plus of generation and emission cost.	0.9972797632217407	High	Semantic Scholar
Under certain conditions, the local optimality and convergence of the dynamic model for the optimization problem is analyzed.	0.9999628663063049	High	Semantic Scholar
We present ORB-SLAM2, a complete simultaneous localization and mapping (SLAM) system for monocular, stereo and RGB-D cameras, including map reuse, loop closing, and relocalization capabilities.	0.9999409317970276	High	Semantic Scholar
Our back-end, based on bundle adjustment with monocular and stereo observations, allows for accurate trajectory estimation with metric scale.	0.9982641339302063	High	Semantic Scholar
In this article, we introduce an analytic formulation for compressive binary classification.	0.9994876980781555	High	Semantic Scholar
The formulation seeks to solve the least ℓp-norm of the parameter vector subject to a classification error constraint.	0.9988870024681091	High	Semantic Scholar
The Nelson–Oppen combination method is ubiquitous in Satisfiability Modulo Theories solvers.	0.9981870055198669	High	Semantic Scholar
A possible application is to solve verification problems expressed in a combination of data structures connected to arithmetic with bridging functions such as the length of lists and the size of trees.	0.9935651421546936	High	Semantic Scholar
We present a sound and complete combination method à la Nelson–Oppen for the theory of absolutely free data structures, including lists and trees.	0.996692419052124	High	Semantic Scholar
This combination procedure is then refined for standard interpretations.	0.997562050819397	High	Semantic Scholar
This class includes all the subtheories of absolutely free data structures (e.g, the empty theory, injectivity, projection).	0.9998982548713684	High	Semantic Scholar
To protect the huge amount of potentially sensitive data, a straightforward approach is to encrypt data with specialized cryptographic tools.	0.9985312223434448	High	Semantic Scholar
However, it is challenging to utilize or operate on encrypted data, especially to perform machine learning algorithms.	0.9991573691368103	High	Semantic Scholar
In this paper, we investigate the problem of training high quality word vectors over large-scale encrypted data (from distributed data owners) with the privacy-preserving collaborative neural network learning algorithms.	0.996372401714325	High	Semantic Scholar
We leverage and also design a suite of arithmetic primitives (e.g., multiplication, fixed-point representation, sigmoid function computation, etc . )	0.999985933303833	High	Semantic Scholar
on encrypted data, served as components of our construction.	0.9993358850479126	High	Semantic Scholar
The Soft Robotics Toolkit (SRT) is an open-access website containing detailed information about the design, fabrication, and characterization of soft-robotic components and systems (Figure 1).	0.9954289793968201	High	Semantic Scholar
Second, inspired by recent results on feedback alignment, we compare the performance of our learning rule under different credit assignment strategies for propagating output errors to hidden units.	0.9916139245033264	High	Semantic Scholar
Specifically, we test uniform, symmetric, and random feedback, finding that simpler tasks can be solved with any type of feedback, while more complex tasks require symmetric feedback.	0.9982157349586487	High	Semantic Scholar
), up to efficient modelling and detection of features for navigation, namely on the ground, as shown both in 3D lidar approaches (Asvadi et al . )	0.999192476272583	High	Semantic Scholar
The ultimate challenge in processing 3D data is naturally environment and scene reconstruction, and theworks by (Oliveira et al . )	0.9997719526290894	High	Semantic Scholar
This paper presents a novel integrated approach for efficient optimization based online trajectory planning of topologically distinctive mobile robot trajectories.	0.9999868273735046	High	Semantic Scholar
Online trajectory optimization deforms an initial coarse path generated by a global planner by minimizing objectives such as path length, transition time or control effort.	0.9994526505470276	High	Semantic Scholar
Local planners account for efficiency by restricting the search space to locally optimal solutions only.	0.9950309991836548	High	Semantic Scholar
Time-optimal trajectories for differential-drive and carlike robots are obtained efficiently by adopting the Timed-Elastic-Band approach for the underlying trajectory optimization problem.	0.9996417760848999	High	Semantic Scholar
The investigation of various example scenarios and a comparative analysis with conventional local planners confirm the advantages of integrated exploration, maintenance and optimization of topologically distinctive trajectories.	0.9999485015869141	High	Semantic Scholar
Over the past few decades, the design of an intelligent Intrusion Detection System (IDS) remains an open challenge to the research community.	0.9914382696151733	High	Semantic Scholar
However, there exists a tradeoff with respect to the stability of ANN architecture and the detection rate for less frequent attacks.	0.9947191476821899	High	Semantic Scholar
The performance of HG AR-PNN was evaluated using KDD CUP 1999 intrusion dataset.	0.99910569190979	High	Semantic Scholar
Experimental results prove the dominance of HG AR-PNN classifier over the existing classifiers with respect to the stability and improved detection rate for less frequent attacks.	0.999944269657135	High	Semantic Scholar
A key impediment to advancing this research area is the lack of a compelling theoretical underpinning to the analysis of these problems and the evaluation of the protocols used to solve them.	0.9925947189331055	High	Semantic Scholar
The ROUGHIE design strategically uses 3D printed plastic parts in low stress situations, which allows extreme design flexibility and enables tightly packed modules that can be easily customized.	0.9996801614761353	High	Semantic Scholar
Explicitly, we have designed a keyword extraction module to classify the POI-related tags, for effective matching with query keywords.	0.9994943141937256	High	Semantic Scholar
We have further designed a route reconstruction algorithm to construct route candidates that fulfill the requirements.	0.9959957599639893	High	Semantic Scholar
The two designs are elaborated and their performance from different perspectives and practical factors are evaluated including resolution, nonaxial moments load crosstalk, torque ripple rejection, bandwidth, noise/residual offset level, and thermal/time dependent signal drift.	0.9945752024650574	High	Semantic Scholar
A classical frequency approach using a bandwidth and a phase margin is used to tune this controller.	0.9999982714653015	High	Semantic Scholar
Physical compliance can be considered one of the key technical properties a robot should exhibit to increase its mechanical robustness.	0.9995633363723755	High	Semantic Scholar
In addition, the accompanying temporal energy-storing capabilities enable explosive and energy efficient cyclic motions.	0.9989845156669617	High	Semantic Scholar
These aspects make control of the link configuration variables a challenging task.	0.9999958276748657	High	Semantic Scholar
This paper presents two novel control methods for implementing link-side motion tracking capabilities and injecting a desired damping characteristic to suppress link vibrations along the reference trajectory for compliantly actuated robots with nonlinear elastic characteristics.	0.9941254258155823	High	Semantic Scholar
While ESP+ control aims at minimizing the dynamic shaping on the motor side.	0.9987192153930664	High	Semantic Scholar
This analysis considers different actuators configurations and compares their fault tolerance capabilities regarding actuators failures.	0.9952808618545532	High	Semantic Scholar
Analytical results are then validated experimentally on a coaxial octorotor.	0.9997121095657349	High	Semantic Scholar
A stabilization control law is applied on the coaxial configuration under one, two, three and four motors failures, when the system is controllable.	0.9981904029846191	High	Semantic Scholar
