	convention	index	label	provenance	text
6152	green	826	1	pdf	the role of technology within the context of building an equitable green economy.
6153	green	827	1	pdf	. creates the necessary aligned framework of institutions at all levels with clearly defined roles and mandates to enable them to actively advance an equitable green economy.
6154	green	828	1	pdf	. is transparent and engages all involved and affected actors with powerful actors having clearly defined responsibilities and forms of accountability while making sure other stakeholders are empowered to act both as beneficiaries of and contributors to the green economy.
6155	green	829	1	pdf	includes clear timelines for action to achieve objectives introduce new systems for measuring progress and success and integrate the tracking of the well being of people places and the planet.
6156	green	830	1	pdf	the report puts a heavy emphasis on an equitable green economy to the extent to which it per se.
6157	green	831	1	pdf	each working principle appears that they do not believe that a green economy is equitable per se.
6158	green	832	1	pdf	each working principle is described in relation to the framework that needs to be in place.
6159	green	833	1	pdf	each chapter also contains is described in relation to the framework that needs to be in place.
6160	green	834	1	pdf	each chapter also contains references and links to the proposal in the zero draft document for rio. references and links to the proposal in the zero draft document for rio.
6161	green	835	1	pdf	 united nations download here. a guide to the green economy citation the danish group forum for sustainable development.
6162	green	836	1	pdf	building an equitable green economy.
6163	green	837	1	pdf	the road to rio for a development led green economy unctad the road to rio publications by the united nations conference on trade and development provide a series of essay compilations all based around the what  why and how of making the transition to a development led green economy.
6164	green	838	1	pdf	road to rio comprises three issues released in march  november and june. the first issue aims to contextualise the green economy examine the pros and cons from different perspectives identify the critical issues and provide a case study to look at a specific green economy initiative.
6165	green	839	1	pdf	the second issue provides a series of real world references for governments businesses and civil society what is referred to in this volume as pathways to a development led green economy.
6166	green	840	1	pdf	the third issue moves forward the debate focusing primarily on commitments and outcomes and the potential of rio to generate innovative ideas policies and to consolidate sustainable development strategies of governments.
6167	green	841	1	pdf	in the first issue the unctad secretary general supachai panitchpakdi describes the green economy as an economy that results in improved human well being and reduced inequalities while not exposing future generations to significant environmental risks and ecological scarcities.
6168	green	842	1	pdf	he stresses that a green economy is a critical enabling component of the overarching goal of sustainable development.
6169	green	843	1	pdf	moving towards a green economy implies not only the mainstreaming of green niches in specific sectors of an economy but also a change in an economy s overall social construct.
6170	green	844	1	pdf	the road to rio for a development led green economy.
6171	green	845	1	pdf	issue march. unctad.
6172	green	846	1	pdf	the road to rio for a development led green economy.
6173	green	847	1	pdf	issue  november. unctad.
6174	green	848	1	pdf	the road to rio for a development led green economy.
6175	green	849	1	pdf	issue  june. beyond rio governance for a green economy boston university as an intellectual contribution to the rio preparatory process the boston university frederick s. pardee center for the study of the longer range future convened a small task force of experts to discuss the role of institutions in the actualization of a green economy in the context of sustainable development.
6176	green	850	1	pdf	the report includes papers by experts from academia government and civil united nations. a guide to the green economy society on what the world has learned about institutions for sustainable development from the past and what can be proposed about the governance challenges and opportunities for the continuous development of a green economy in the future.
6177	green	851	1	pdf	based on these papers the report synthesizes six recommendations for the rio process think boldly and move incrementally take economic policy seriously recognize what is working and what is not working make implementation the focus the state remains central but non state actors have to be better accommodated and put equity at the center.
6178	green	852	1	pdf	beyond rio governance for a green economy boston university.
6179	green	853	1	pdf	rio policy brief a green economy for a planet under pressure this policy brief by planet under pressure is one of nine policy briefs produced by the scientific community to inform the rio united nations conference on sustainable development.
6180	green	854	1	pdf	the brief suggests that the current concept of the green economy is based on a traditional and trickle down economic growth theory which has rendered it inadequate.
6181	green	855	1	pdf	in this light the document sets out a series of guidelines for the social and technological transformation needed for a new economic system. find common agreement on an agreed set of planetary boundaries that the global society should not cross.
6182	green	856	1	pdf	. establish a common set of rules for the global economic system that emphasises not short term monetary benefits but long term sustainable well being.
6183	green	857	1	pdf	. allow all countries to give their citizens access to the six key instrumental freedoms.
6184	green	858	1	pdf	. establish a set of rules on technology transfer and development which would enable technology to be either developed or adapted locally.
6185	green	859	1	pdf	. measure country progress by establishing a new set of accounts that track well being and not just economic performance.
6186	green	860	1	pdf	rio policy brief a green economy for a planet under pressure pp.
6187	green	861	1	pdf	the green economy trade and sustainable development implications unctad this paper focuses primarily on the opportunities that global trade can bring in the transition to the green economy and how the rio conference can catalyse the transition by generating new investment  united nations. a guide to the green economy income sources and jobs among countries of varied levels of development.
6188	green	862	1	pdf	it elaborates by explaining that trade plays an essential role in the diffusion of green goods services technologies and production among countries and that this enhances economic growth and contributes to environmental and social developmental objectives.
6189	green	863	1	pdf	the report stresses that growth resulting from international trade of green goods and services should be inclusive building the human and productive capacities of developing countries and stimulating economic diversification employment for the poor and increased access to basic services such as energy water housing education communications and transport.
6190	green	864	1	pdf	the paper concludes by presenting key issues and considerations that need to be taken into account in the rio conference deliberations and how unctad can support countries in their transition to a green economy.
6191	green	865	1	pdf	the green economy trade and sustainable development implications.
6192	green	866	1	pdf	challenge paper the green economy stakeholder forum the global transition papers were borne out of a collaborative initiative between two uk based organisations stakeholder forum and nef new economics foundation  and aim to help catalyse a global transition to an economy that maximises well being operates within environmental limits and is capable of coping and adapting to global environmental change.
6193	green	867	1	pdf	this particular paper focuses on the green economy and puts forward challenges that would form the basis for systemic change.
6194	green	868	1	pdf	the paper recognises the systemic problems facing the world and proposes that they can only be rectified with the above systemic changes.
6195	green	869	1	pdf	challenge paper the green economy stakeholder forum pp.
6196	green	870	1	pdf	 united nations. a guide to the green economy a fresh look at the green economy oxfam america this report by oxfam america re examines the green economy in america with a particular focus on green jobs that build resilience to climate change.
6197	green	871	1	pdf	the report reveals that two million people already work in fields that contribute to building resilience to climate change across the usa.
6198	green	872	1	pdf	however it goes on to state that substantial investment will berequired not just in the mitigation of carbon emissions that empclimate change but in adapting to the effects brought about by the changing climate.
6199	green	873	1	pdf	hasise investment in development and deployment of new technologies and strategies can build resilience to the negative consequences of climate change create jobs and save lives at the same time.
6200	green	874	1	pdf	this report focuses more on jobs that relate to adaptation rather than mitigation of climate change effects.
6201	green	875	1	pdf	a fresh look at the green economy.
6202	green	876	1	pdf	from green economies to green societies unesco this report from unesco recognises that there are increasing social disparities and inequity in the world alongside population growth climate change the deterioration and pollution of the environment the unsustainable use of freshwater and depletion of ocean resources as well as increasing cases of natural and human made disasters.
6203	green	877	1	pdf	the report reveals unesco s vision that aims to counter the above challenges by providing a new way forward through the development of an inclusive green society and economy.
6204	green	878	1	pdf	the report identifies five priority areas for unesco in the transition to a green economy.
6205	green	879	1	pdf	these are education the report states that education is one of the best weapons to fight poverty and inequality and can foster the attitudes and behaviours necessary for a new culture of sustainability.
6206	green	880	1	pdf	science unesco identifies that science technology and innovation can and must drive the pursuit of more equitable and sustainable development.
6207	green	881	1	pdf	culture the report recognises that new approaches will only work if they match the context and so culture must be built into development from the start.
6208	green	882	1	pdf	information the green transition will rely on the media to enable governments to create policy for sustainable development and act on it.
6209	green	883	1	pdf	media can raise public awareness of these issues and build solidarity.
6210	green	884	1	pdf	oceans the report identifies that oceans make the world habitable for people and so there must be renewed effort to manage the world s water systems in a new green economy.
6211	green	885	1	pdf	 united nations. a guide to the green economy unesco also detail their roadmap to a sustainable world which incorporates the above elements as well as disaster preparedness conservation of biodiversity and improving governance for sustainable development.
6212	green	886	1	pdf	from green economies to green societies.
6213	green	887	1	pdf	the future we want outcome of the uncsd rio the outcome document for the united nations conference on sustainable development includes a chapter on green economy in the context of sustainable development and poverty eradication.
6214	green	888	1	pdf	whilst not a strong chapter it is significant as it is the first reference to green economy in the outcome document of a major un summit.
6215	green	889	1	pdf	the chapter helps to frame the green economy concepts identifying a range of principles for applying the concept in a way that achieves sustainable development and contributes to poverty eradication.
6216	green	890	1	pdf	importantly the document invites the un system in cooperation with relevant donors and international organisations to coordinate a number of green economy deliverables relating to tools best practices methodologies and platforms that can assist with green economy capacity building.
6217	green	891	1	pdf	the paper outlines four different approaches or strands to green economy with slightly different modes of economic analysis the first approaches the question through the analysis of market failure and internalisation of externalities the second takes a systemic view of the economic structure and its impact on relevant aspects of sustainable development the third focuses on social goals e.g.
6218	green	892	1	pdf	jobs and examines ancillary policies needed to reconcile social goals with other united nations. a guide to the green economy objectives and the fourth focuses on the macroeconomic framework and development strategy with the goal of identifying dynamic pathways towards sustainable development.
6219	green	893	1	pdf	examples of existing programs and actors supporting each approach are also provided.
6220	green	894	1	pdf	the paper concludes that green economy is an omnibus term like sustainable development itself which comprises a suite of economic instruments that could harness economic activity in support of one or more sustainable development goals.
6221	green	895	1	pdf	the application of these instruments will require careful consideration of the social institutional and political context of the country.
6222	green	896	1	pdf	the paper provides an overview of existing platforms and initiatives and proposes potential aims objectives governance arrangements and structural components for a green economy platform based on existing initiatives and best practice literature.
6223	green	897	1	pdf	the executive summary of this paper is available online available on request.
6224	green	898	1	pdf	a global green new deal edward barbier this report was commissioned by unep in response to the multiple global crises of fuel food and financial.
6225	green	899	1	pdf	the report proposes a mix of policy actions that would stimulate economic recovery and at the same time improve the sustainability of the world economy.
6226	green	900	1	pdf	the global green new deal ggnd calls on governments to allocate a significant share of stimulus funding to green sectors and sets out three objectives i economic recovery ii poverty eradication and iii reduced carbon emissions and ecosystem degradation and proposed a framework for green stimulus programs as well as supportive domestic and international policies.
6227	green	901	1	pdf	all economies should consider removing water subsidies and other distortions adopting market based instruments or similar measures to enhance water management.
6228	green	902	1	pdf	a global green new deal report prepared for the green economy initiative of unep.
6229	green	903	1	pdf	a guidebook for iucn s thematic programme area on greening the world economy this guide is intended to offer an overview of available literature relating to the main topics covered by iucn s thematic programme area on greening the world economy tpa.
6230	green	904	1	pdf	similar to the current guide it is a compilation of papers reports and articles that can be freely accessed on the internet.
6231	green	905	1	pdf	it is not intended to serve as a complete bibliography of available literature but more as an overview of the different concepts and discourses that animate ongoing discussions on the topic of the green economy.
6232	green	906	1	pdf	the guide begins with a brief summary of the theoretical framework for green economy with links to some relevant publications.
6233	green	907	1	pdf	it then provides a summary of publications relating to macroeconomic policies financing conservation engaging the private sector and other areas of interest to biodiversity management.
6234	green	908	1	pdf	overall it has limited duplication with the current guide and provides a useful complement for those seeking information on the framing of green economy in economic theory macroeconomic policies and earlier green economy reports and initiatives with a focus on biodiversity conservation.
6235	green	909	1	pdf	a guidebook for iucn s thematic programme area on greening the world economy tpa.
6236	green	910	1	pdf	principles for the green economy stakeholder forum this publication aims to develop a set of green economy principles based on some of the most prominent existing principles relating to sustainable development and the green economy from the existing literature.
6237	green	911	1	pdf	fifteen principles are united nations. a guide to the green economy identified that represent a consolidation of existing international agreements and more radical and forward thinking proposals cutting across the stockholm declaration the rio declaration the johannesburg declaration the earth charter the one planet living principles the green economy coalition the tuc just transition principles and the new economics foundation.
6238	green	912	1	pdf	principles for the green economy a collection of principles for the green economy in the context of sustainable development and poverty eradication.
6239	green	913	1	pdf	the principles of a green fair and inclusive economy green economy coalition this brief publication was prepared as an input into the un conference on sustainable development by the green economy coalition a global network of organisations committed to accelerating the transition to a new green inclusive economy.
6240	green	914	1	pdf	it sets out nine principles for a green fair and inclusive economy that provides a better quality of life for all within the ecological limits of the planet.
6241	green	915	1	pdf	the principles are the result of five months of consultations with people and organisations around the world.
6242	green	916	1	pdf	the principles are the sustainable principle the justice principle the dignity principle the healthy planet principle the inclusion principle the good governance and accountability principle the resilience principle the efficiency and sufficiency principle and the generations principle.
6243	green	917	1	pdf	principles for a green fair and inclusive economy  may. the green economy pocketbook green economy coalition this publication was prepared as an input into the un conference on sustainable development by the green economy coalition.
6244	green	918	1	pdf	it sets out the coalition s vision for change drawing lessons from their series of national dialogues in developing and developed countries and from across the coalition s diverse membership.
6245	green	919	1	pdf	the pocketbook describes examples stories and glimpses of a transition that is already underway.
6246	green	920	1	pdf	quoting the coalition the publication is the most succinct but comprehensive understanding of a green economy drawn from a global and multi stakeholder perspective.
6247	green	921	1	pdf	it connects the dots between the many different actions going on at all levels civil society government finance business to show how it is possible to transform our economies so that they work for people and planet.
6248	green	922	1	pdf	the green economy pocketbook the case for action.
6249	green	923	1	pdf	 united nations. a guide to the green economy international chamber of commerce green economy roadmap and ten conditions for a transition toward a green economy these publications by the international chamber of commerce icc set out the icc s proposed roadmap for the green economy based on conditions that are needed to drive growth in a resource constrained world with strong demographic growth.
6250	green	924	1	pdf	the icc represents hundreds of thousands of companies in over countries.
6251	green	925	1	pdf	some of the key conditions are social environmental and economic innovation a green economy is one that is embedded in global markets and balance sheets and which drives innovation in private and public finance.
6252	green	926	1	pdf	collaboration between all sectors of society business and government.
6253	green	927	1	pdf	integrated governance intra policy and intra industry coordination and governance at all levels.
6254	green	928	1	pdf	policies that advance economic growth while enhancing environmental protection and social progress and that are consistent with international trade rules provide access to finance promote technology transfer strengthen capacity and reduces inequality.
6255	green	929	1	pdf	balancing short and long term strategies a green economy needs to reconcile the need for short and medium term pressures profits with longer term shared value.
6256	green	930	1	pdf	multilateral approaches across countries and sectors are indispensable in today s globally connected world.
6257	green	931	1	pdf	the icc defines the green economy as an economy in which economic growth and environmental responsibility work together in a mutually reinforcing fashion while supporting progress on social development.
6258	green	932	1	pdf	green economy roadmap icc.
6259	green	933	1	pdf	international chamber of commerce ten conditions for a transition toward a green economy  icc.b.
6260	green	934	1	pdf	national strategies following is a summary of recent green economy national strategies and similar documents available online.
6261	green	935	1	pdf	green economy scoping study synthesis report barbados unep uwi government of barbados this synthesis report focused on five key sectors agriculture fisheries building transportation and tourism in barbados to scope the transition to a green economy on the island.
6262	green	936	1	pdf	in particular the study united nations. a guide to the green economy focuses on the applicability of the accepted unep definition of green economy to small islands developing states of which barbados is one.
6263	green	937	1	pdf	barbados is vulnerable to both fluctuations in the price of its imported fossil fuels and at risk from the destruction of its marine and coastal ecosystems from climate change therefore the report states that the pursuit of a greener path to economic development is highly attractive to the country.
6264	green	938	1	pdf	the document continues to explore options for greening the five areas of focus by looking at strengths challenges and investment gaps measures and potential returns on investment.
6265	green	939	1	pdf	the report concludes by analysing the enabling conditions of a transition to the green economy which include finance development access and technology trade tariffs and investment taxation incentives and fiscal reform education training and capacity enhancement standards and regulation government procurement governance and institutions information data analysis and communication.
6266	green	940	1	pdf	green economy scoping study synthesis report barbados.
6267	green	941	1	pdf	green economy accord south africa the south african government signed a green economy accord in november and this document sets out the text of the accord.
6268	green	942	1	pdf	it focuses primarily on job creation and the key messages are oppto benefit from new prospects for economic activity from climate change innovation drawn from technology research and manufacturing responsibility of government to create an enabling environment and partnership of all constituencies and citizens to achieve the goals of the green economy.
6269	green	943	1	pdf	ortunity the accord falls short of attempting to define the green economy but it does go some way to exploring what will be needed to make the transition.
6270	green	944	1	pdf	inclusivity is another focal point the accord talks about the green economy providing an entry point for broad based black economic empowerment addressing the needs of women and youth entrepreneurs and offering opportunities for enterprises in the social economy.
6271	green	945	1	pdf	the climate resilient green economic strategy for ethiopia demonstrates the commitment of ethiopia to bypass the conventional approach to economic development and create a green economy where economic development goals are met in a sustainable way.
6272	green	946	1	pdf	ethiopia s climate resilient green economy.
6273	green	947	1	pdf	enabling the transition to a green economy government and business working together hm government uk this strategy document proposes means by which the government and business in the uk can work together to catalyse the transition to the green economy.
6274	green	948	1	pdf	it explains the potential benefits that the green economy will bring to the uk including mitigating risks from increasing and fluctuating fossil fuel prices and climate change impacts and seizing the opportunities from new and emerging markets both nationally and internationally.
6275	green	949	1	pdf	the uk government propose a four point vision for what a green economy looks like in the uk.
6276	green	950	1	pdf	the green economy will grow sustainably and for the long term.
6277	green	951	1	pdf	 united nations. a guide to the green economy growth and wealth will be generated whilst emissions and other environmental impacts are reduced.
6278	green	952	1	pdf	use natural resources efficiently.
6279	green	953	1	pdf	demand management will be operational and energy efficiency measures will be implemented in homes offices and businesses across the country.
6280	green	954	1	pdf	the uk will be less reliant on fossil fuels whilst maintaining secure supplies of energy and other natural resources.
6281	green	955	1	pdf	exploit comparative advantages.
6282	green	956	1	pdf	the uk will be well placed to take advantage of the expanding market for green goods and services.
6283	green	957	1	pdf	the strategy documents what the uk government is doing to ease the transition which include promotion of international action regulation financial incentives voluntary agreements fiscal measures public sector procurement provision of information and targeted work to unblock non financial barriers to the deployment of clean energy technologies.
6284	green	958	1	pdf	the report concludes with a section on how uk businesses can work with the government to benefit from the transition to the new global green economy.
6285	green	959	1	pdf	enabling the transition to a green economy government and business working together.
6286	green	960	1	pdf	towards a green economy in jordan unep this report investigates the current levels of investment in green economic initiatives and infrastructure in jordan.
6287	green	961	1	pdf	the report also defines the economic social and environmental challenges faced by jordan and identifies the sectors that present the greatest opportunities for further investment to drive the transition to a green economy.
6288	green	962	1	pdf	the report identifies sectors that include energy water transport waste management agriculture and tourism.
6289	green	963	1	pdf	towards a green economy in jordan.
6290	green	964	1	pdf	environments of the poor in the context of climate change and the green economy government of nepal this report explores the environmental issues experienced by the poor in nepal and identifies links to resource constraints faced in their everyday lives.
6291	green	965	1	pdf	with this consideration the government held a national workshop with experts and academics to discuss specific research and policy in the context of climate change and the green economy.
6292	green	966	1	pdf	in united nations. a guide to the green economy particular they aimed to identify what is needed to protect natural resources whilst improving the livelihood of the rural poor.
6293	green	967	1	pdf	the document reports on each of the papers.
6294	green	968	1	pdf	environments of the poor in the context of climate change and the green economy.
6295	green	969	1	pdf	national sustainable development strategy towards a green fair economy republic francaise the national sustainable development strategy puts forward france s approach to developing a green economy.
6296	green	970	1	pdf	the strategy proposes a framework for organisations in both the public and private sectors to help develop sustainable projects and initiatives around a series of strategic indicators that were agreed upon by wide consensus.
6297	green	971	1	pdf	in alignment with european commitments the strategy identifies nine strategic challenges which must be tackled in the move towards a green and equitable economy.
6298	green	972	1	pdf	download here united nations. a guide to the green economy citation republic francaise.
6299	green	973	1	pdf	national sustainable development strategy towards a green fair economy.
6300	green	974	1	pdf	the publication recognises that small islands are microcosms that exhibit characteristics of the earth but on a much smaller scale and can be used as examples for leaders in larger cities nations or regions.
6301	green	975	1	pdf	several areas which present challenges for small island developing states are explored in the context of sustainable development which are energy resources and technologies  water resources  education and jobs  transport  agriculture fisheries and food security  ecotourism  and environmental sustainability.
6302	green	976	1	pdf	in conclusion the study provides the first steps that the two island economies need to take in order to achieve the green economy and enhance the wellbeing of the inhabitants.
6303	green	977	1	pdf	road map on building a green economy for sustainable development in carriacou and petite martinique grenada.
6304	green	978	1	pdf	a green economy for canada canadian institute for environmental law and policy the green economy for canada publication presents the results of a national research study that aimed to seek the perspectives of canadian stakeholders on their perspectives on how the green economy should be structured and what it would mean for canadians.
6305	green	979	1	pdf	the report explores how canadians and the institutions they work for define the green economy and its associated concepts what potential gains exist for regular canadians successes best practice and lessons learned challenges and opportunities presented by the transition and the role of government and stakeholders.
6306	green	980	1	pdf	in general the canadians involved in the study believe that canada has much to gain from the transition to a green economy and would have much to lose if the country was to ignore what is already a global transition in progress.
6307	green	981	1	pdf	the next steps identified by stakeholders include united nations. a guide to the green economy. a call for federal leadership. advance a strong national dialogue and development of a shared vision. establish clear price signals and invest in technology r d and green business. federal leadership on the international stage.
6308	green	982	1	pdf	a green economy for canada.
6309	green	983	1	pdf	roadmap for a green economy in the heart of borneo a scoping study wwf pwc this report authored by wwf and pwc provides a roadmap for a green economy in borneo south east asia that will help to achieve the commitments made in the heart of borneo hob declaration signed by the indonesian malaysian and brunei governments in to conserve and sustainably manage the biodiversity ecosystems and natural resources of borneo.
6310	green	984	1	pdf	the roadmap identifies the policies already in place in the region that contribute to a green economy such as payments for ecosystem services renewable energy incentives i.e.
6311	green	985	1	pdf	and public private conservation programmes in brunei.
6312	green	986	1	pdf	the roadmap then provides recommendations for further development of the green economy.
6313	green	987	1	pdf	roadmap for a green economy in the heart of borneo.
6314	green	988	1	pdf	 united nations. a guide to the green economy the global green economy index an analytic tool measuring national green reputations and performance dual citizen this report provides an overview of the analysis of the global green economy index ggei which is a comprehensive analytic tool offering stakeholders in the green economy a robust system to track analyse and improve upon both the perceptions and performance of national green economies.
6315	green	989	1	pdf	the ggei measures perceptions of green reputations of countries as judged by hundreds of expert practitioners and benchmarks these against a green economy performance index.
6316	green	990	1	pdf	the countries selected represent over of the international green economy.
6317	green	991	1	pdf	the top ten national performers for were new zealand denmark germany norway iceland sweden brazil canada finland and the united kingdom.
6318	green	992	1	pdf	the global green economy index an analytic tool measuring national green reputations and performance.
6319	green	993	1	pdf	. green growth the concept of green growth has its origins in the asia and pacific region.
6320	green	994	1	pdf	at the fifth ministerial conference on environment and development mced held in march in seoul  governments and other stakeholders from asia and the pacific agreed to move beyond the sustainable development rhetoric and pursue a path of green growth.
6321	green	995	1	pdf	to do so they adopted a ministerial declaration the seoul initiative network on green growth and a regional implementation plan for sustainable development unescap .
6322	green	996	1	pdf	this commenced a broader vision of green growth as a regional initiative of unescap where it is viewed as a key strategy for achieving sustainable development as well as the millennium development goals in particular and relating to poverty reduction and environmental sustainability unescap .
6323	green	997	1	pdf	the green growth approach adopted by the mced sought to harmonize economic growth with environmental sustainability while improving the eco efficiency of economic growth and enhancing the synergies between environment and economy.
6324	green	998	1	pdf	as with green economy green growth attracted significant attention as a way out of today s economic doldrums in the aftermath of the financial crisis green growth leaders .
6325	green	999	1	pdf	in  partly in response to the global financial crisis the republic of korea rok adopted low carbon green growth as the country s new development vision which was followed shortly after by the release in of their national strategy for green growth and five year plan for green growth which were accompanied by the enactment of a framework act on low carbon green growth.
6326	green	1000	1	pdf	the rok has since been instrumental in promoting the concept more broadly including through the oecd.
6327	green	1001	1	pdf	in april  the association of southeast asian nations asean summit in hanoi adopted the asean leaders statement on sustained recovery and development which highlighted the leaders determination to promote green growth including investments in long term environmental sustainability and sustainable use of natural resources in order to diversify and ensure economic resilience.
6328	green	1002	1	pdf	in may  at its sixty sixth session unescap countries adopted the incheon declaration on green growth in which members expressed their intent to strengthen efforts to pursue green growth strategies as part of their response to the current crisis and beyond.
6329	green	1003	1	pdf	later that year support to pursue green growth was also stated in the th mced declaration in astana in october unescap .
6330	green	1004	1	pdf	the main focus of green growth in this context was for developing countries in asia and the pacific region to harmonise economic growth with environmental sustainability while improving the eco efficiency of economic growth and enhancing the synergy between environment and economy.
6331	green	1005	1	pdf	in june  the rok was instrumental in the establishment of the global green growth institute gggi as a non profit foundation which was elevated to a new international organization at the rio conference in june.
6332	green	1006	1	pdf	the gggi is dedicated to diffusing green growth as a new model of economic growth targeting poverty reduction job creation social inclusion and environmental sustainability climate change mitigation biodiversity loss and security of access to clean energy and water.
6333	green	1007	1	pdf	the board of the gggi reflects a who s who of economic thinkers including nicholas stern and jeffrey sachs and its placement in rok reflects a broader regional interest led by unescap in helping the asia and pacific region to leapfrog over the industrialization patterns of the developed world and avoid the trap of growing first cleaning up later atkisson .
6334	green	1008	1	pdf	in november  at the g seoul summit leaders also recognized green growth as an inherent part of sustainable development which could enable countries to leapfrog old technologies in many sectors.
6335	green	1009	1	pdf	they agreed to take steps to create enabling environments for the development of energy efficiency and clean energy technologies.
6336	green	1010	1	pdf	this was also clearly evident in the response of g countries to the global financial crisis and recession of  where some governments adopted expansionary policies that incorporated a green fiscal component barbier .
6337	green	1011	1	pdf	in fact almost the entire global green stimulus was made by g countries with measures including support for renewable energy carbon capture and sequestration energy efficiency public transport and rail improving electrical grid transmission as well as other public investments and incentives aimed at environmental protection.
6338	green	1012	1	pdf	of the us. trillion allocated worldwide to fiscal stimulus over  us billion around was devoted to green expenditures or tax breaks robins clover and saravanan .
6339	green	1013	1	pdf	in  the mexican presidency of the g introduced inclusive green growth as a cross cutting priority on the g development agenda.
6340	green	1014	1	pdf	 the strategy towards green growth was launched at the oecd ministerial council meeting in may. it includes a suite of publications including a policy toolkit and indicators see http www.oecd.org document  en   .html united nations. a guide to the green economy a number of other international organisations think tanks and academics have also turned their attention to green growth including the world bank and the green growth leaders.
6341	green	1015	1	pdf	in february  the world bank along with unep oecd and the gggi launched a new international knowledge sharing platform in mexico the green growth knowledge platform ggkp bringing together under the same roof the major international organizations supporting and promoting both green growth and green economy.
6342	green	1016	1	pdf	the ggkp aims to enhance and expand efforts to identify and address major knowledge gaps in green growth theory and practice and to help countries design and implement policies to move towards a green economy.
6343	green	1017	1	pdf	at least separate definitions for green growth were identified in recent publications see appendix.
6344	green	1018	1	pdf	this includes definitions by key international actors involved in green growth work unescap growth that emphasizes environmentally sustainable economic progress to foster low carbon socially inclusive development.
6345	green	1019	1	pdf	oecd fostering economic growth and development while ensuring that natural assets continue to provide the resources and environmental services on which our well being relies.
6346	green	1020	1	pdf	world bank growth that is efficient in its use of natural resources clean in that it minimizes pollution and environmental impacts and resilient in that it accounts for natural hazards and the role of environmental management and natural capital in preventing physical disasters.
6347	green	1021	1	pdf	gggi green growth is the new revolutionary development paradigm that sustains economic growth while at the same time ensuring climatic and environmental sustainability.
6348	green	1022	1	pdf	it focuses on addressing the root causes of these challenges while ensuring the creation of the necessary channels for resource distribution and access to basic commodities for the impoverished.
6349	green	1023	1	pdf	publications following is a summary of recent green growth publications available online.
6350	green	1024	1	pdf	towards green growth oecd the towards green growth report by the oecd introduces the organisation s green growth strategy that provides a framework for how countries can achieve economic growth and development while at the same time combating climate change and preventing costly environmental degradation and the inefficient use of resources.
6351	green	1025	1	pdf	the strategy comprises a number of reports including towards green growth towards green growth monitoring progress oecd indiand tools for delivering green growth.
6352	green	1026	1	pdf	cators the strategy provides a lens for re examining the current economic growth paradigm whilst at the same time offering an actionable policy framework for policy makers in advanced emerging and developing economies.
6353	green	1027	1	pdf	the oecd states that a return to the business as usual approach as the world economy emerges from the financial crisis would be unwise and indeed unsustainable and would impose human costs and eventually constraints on economic growth and development.
6354	green	1028	1	pdf	 in may  the world bank released its flagship report in advance of the rio conference entitled inclusive green growth the pathway to sustainable development.
6355	green	1029	1	pdf	 united nations. a guide to the green economy in summary the strategy states the reasons why a green growth strategy is critical then provides a framework for green growth and continues with options for promotion of the transition.
6356	green	1030	1	pdf	similarly to the unep green economy report the oecd strategy presents options for measuring progress against green growth and begins to explore delivery mechanisms.
6357	green	1031	1	pdf	according to the oecd green growth means fostering economic growth and development while ensuring that natural assets continue to provide the resources and environmental services on which our well being relies.
6358	green	1032	1	pdf	fostering innovation for green growth oecd this publication on fostering innovation for green growth forms part of the oecd s green growth studies and addresses the role of innovation in green growth strategies.
6359	green	1033	1	pdf	the report begins by stating that innovation will be an important part of the transition to green growth economies and without it it will be very difficult and costly to achieve greener economies.
6360	green	1034	1	pdf	the concept of decoupling economic growth from natural resource depletion is discussed and how innovation in developing new business models as well as in technological processes will be crucial.
6361	green	1035	1	pdf	the publication identifies a series of policy actions governments can take that will help to drive innovation and overcome market failures.
6362	green	1036	1	pdf	these are support for private investment in innovation notably r d and the commercialisation of green economies.
6363	green	1037	1	pdf	support for general purpose technologies fostering the growth of new entrepreneurial firms facilitating the transition to green growth in small and medium sized enterprises the report also details market based policy innovations to help the take up of green innovations in the market place.
6364	green	1038	1	pdf	these include fostering diffusion of green innovation within and across countries by exploring new knowledge avenues and technologies strengthening markets for green innovation and changing consumer behaviour.
6365	green	1039	1	pdf	fostering innovation for green growth.
6366	green	1040	1	pdf	oecd publishing united nations. a guide to the green economy green growth and developing countries consultation draft oecd this report and the accompanying summary for policy makers provide a conceptual outline for green growth in the developing country context providing a rationale for green growth and examining the concerns held by some developing countries about the green growth agenda informed by a series of consultations.
6367	green	1041	1	pdf	the report discusses the economic environmental and social objectives that green growth can help developing countries to achieve and review economic growth and environmental trends over recent years and speculates on how economic and social trends will evolve in the years to come.
6368	green	1042	1	pdf	based on this evidence country clusters are established for analysis of countries which may apply similar approaches to foster green growth.
